"Time","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
-8.191930886640 s,1,1,1,1,1,1,1,1,1,0,0,0
-8.190930895520 s,0,0,1,1,0,1,1,0,1,0,0,1
-8.189930903440 s,1,1,1,1,1,1,1,1,1,0,0,0
-8.188930912240 s,1,0,1,1,1,0,1,0,1,0,0,1
-8.187930920320 s,1,1,1,1,1,1,1,1,1,0,0,0
-8.186930928960 s,1,1,0,1,1,1,0,0,1,0,0,1
-8.185930937280 s,1,1,1,1,1,1,1,1,0,1,0,0
-8.184930945920 s,1,1,1,1,0,0,0,0,1,0,0,1
-8.183930953760 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.182930962640 s,1,1,0,0,1,0,1,1,1,1,1,0
-8.181930970720 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.180930979920 s,1,0,0,0,0,1,1,0,1,1,1,0
-8.179930987840 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.178930996560 s,0,0,0,1,1,0,1,1,1,1,1,0
-8.177931004560 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.176931012800 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.175931021360 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.174931029600 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.173931038320 s,1,1,1,1,1,1,1,1,1,0,1,0
-8.172931046560 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.171931055440 s,1,1,1,1,1,0,1,1,0,1,1,0
-8.170931063440 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.169931072000 s,1,1,1,1,1,1,1,1,0,1,1,0
-8.168931080080 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.167931089520 s,1,0,1,0,1,0,1,0,1,1,1,0
-8.166931097440 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.165931105760 s,1,1,1,1,1,1,1,0,1,1,1,0
-8.164931114400 s,1,0,1,1,0,1,1,1,1,1,1,0
-8.163931123360 s,1,1,0,1,0,1,0,1,1,1,1,0
-8.162931131840 s,0,0,0,0,1,0,1,1,1,1,1,0
-8.161931139760 s,0,0,1,0,1,0,1,1,1,1,1,0
-8.160931148400 s,1,0,0,1,1,1,0,1,1,1,1,0
-8.159931156560 s,0,1,1,0,1,1,1,1,1,1,1,0
-8.158931165200 s,1,0,1,0,1,1,0,1,1,1,1,0
-8.157931173120 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.156931182240 s,1,0,0,1,1,1,0,1,1,1,1,0
-8.155931189840 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.154931198640 s,0,1,1,0,1,1,0,1,1,1,1,0
-8.153931206640 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.152931215840 s,1,0,0,1,0,1,0,1,1,1,1,0
-8.151931223760 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.150931232800 s,0,0,0,1,1,0,0,1,1,1,1,0
-8.149931240560 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.148931250000 s,1,0,0,0,1,0,0,1,1,1,1,0
-8.147931257600 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.146931266800 s,1,1,0,0,1,1,0,0,1,1,1,0
-8.145931275760 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.144931284080 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.143931292480 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.142931301280 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.141931309280 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.140931317840 s,0,0,0,0,0,0,0,0,0,1,0,0
-8.139931326160 s,0,0,0,0,0,0,0,0,1,0,0,1
-8.138931334000 s,1,1,1,1,1,1,1,0,1,0,0,0
-8.137931343040 s,0,0,0,0,0,0,1,0,1,0,0,1
