"Time","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
-8.191930904880 s,1,1,1,1,1,1,0,1,0,1,1,0
-8.190930912960 s,1,1,1,1,1,1,1,0,1,1,1,0
-8.189930922080 s,1,1,0,1,1,0,0,1,1,0,1,0
-8.188930929760 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.187930938800 s,1,1,1,1,1,1,1,1,0,0,0,0
-8.186930946640 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.185930956320 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.184930963680 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.183930973360 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.182930980480 s,1,1,1,1,1,1,1,1,1,0,1,0
-8.181930990000 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.180930997680 s,1,1,1,1,1,1,1,0,0,0,0,1
-8.179931007040 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.178931015120 s,0,0,0,1,1,1,0,1,0,0,0,1
-8.177931023680 s,0,0,0,0,0,0,0,1,1,0,1,0
-8.176931031680 s,1,1,1,1,1,1,0,0,0,0,1,0
-8.175931039520 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.174931048880 s,1,1,1,1,0,0,0,0,1,1,0,0
-8.173931056640 s,1,1,1,1,1,1,1,1,0,1,0,0
-8.172931065600 s,1,1,1,1,1,0,0,0,1,1,0,0
-8.171931073360 s,1,1,1,1,1,1,1,1,1,0,0,0
-8.170931082320 s,1,1,1,0,0,0,0,0,1,0,1,0
-8.169931090240 s,1,1,1,1,1,1,1,1,1,0,0,0
-8.168931099280 s,1,1,1,0,0,0,0,1,1,0,1,0
-8.167931107120 s,1,1,1,1,1,1,1,1,1,0,0,0
-8.166931116320 s,0,0,0,0,0,0,1,0,0,1,1,0
-8.165931123920 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.164931132960 s,0,0,0,0,0,1,0,1,0,1,1,0
-8.163931140720 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.162931150160 s,0,0,0,0,0,0,1,0,1,1,1,0
-8.161931157680 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.160931166560 s,0,0,0,0,0,1,1,1,1,1,1,0
-8.159931174320 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.158931182800 s,0,0,1,1,1,1,1,1,1,1,1,0
-8.157931191440 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.156931199600 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.155931208000 s,1,1,1,1,1,1,1,1,1,0,1,0
-8.154931216320 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.153931225520 s,1,1,1,0,1,0,1,1,0,1,1,0
-8.152931233200 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.151931242000 s,1,1,1,1,1,1,1,1,0,1,1,0
-8.150931250160 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.149931259120 s,1,1,1,1,1,1,0,0,1,1,1,0
-8.148931266960 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.147931276240 s,1,1,0,1,0,1,1,0,1,1,1,0
-8.146931284160 s,1,1,1,1,0,1,1,1,1,1,1,0
-8.145931292880 s,1,1,1,0,1,0,0,1,1,1,1,0
-8.144931301200 s,1,1,1,1,0,0,1,1,1,1,1,0
-8.143931309280 s,1,1,0,1,1,1,0,1,1,1,1,0
-8.142931318400 s,1,0,1,0,0,0,1,1,1,1,1,0
-8.141931326880 s,1,0,0,1,1,0,1,1,1,1,1,0
-8.140931335280 s,1,1,0,0,1,1,0,1,1,1,1,0
-8.139931343360 s,1,0,1,1,1,0,1,1,1,1,1,0
-8.138931352080 s,0,0,0,1,0,0,0,1,1,1,1,0
-8.137931360560 s,1,1,1,0,0,0,1,1,1,1,1,0
-8.136931368560 s,1,1,1,1,1,1,1,1,0,1,1,0
-8.135931377600 s,0,0,0,1,1,0,0,1,1,1,1,0
-8.134931385680 s,0,0,1,1,0,1,1,1,1,0,1,0
-8.133931393760 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.132931402320 s,1,1,1,1,1,1,1,1,1,0,0,0
-8.131931410640 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.130931420320 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.129931427440 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.128931437280 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.127931444560 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.126931454000 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.125931461120 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.124931471040 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.123931478480 s,1,1,1,1,1,1,1,0,0,0,0,1
-8.122931487440 s,0,0,0,0,0,0,0,1,1,1,1,0
-8.121931495280 s,1,1,1,1,1,1,0,1,0,0,1,0
-8.120931503920 s,0,0,0,0,0,1,1,1,1,0,1,0
-8.119931512320 s,1,1,1,1,1,0,0,0,1,1,0,0
-8.118931520240 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.117931529200 s,1,1,1,1,1,0,0,0,1,1,0,0
-8.116931537360 s,1,1,1,1,1,1,1,1,1,0,0,0
-8.115931546560 s,0,0,0,0,0,0,0,0,1,0,1,0
-8.114931554160 s,1,1,1,1,1,1,1,1,1,0,0,0
-8.113931563440 s,1,1,0,0,0,0,0,1,1,0,1,0
-8.112931571120 s,1,1,1,1,1,1,1,1,1,0,0,0
-8.111931580320 s,1,0,0,0,0,0,0,0,0,1,1,0
-8.110931587840 s,1,1,1,1,1,1,1,1,0,1,0,0
-8.109931597120 s,0,0,0,0,0,0,0,1,0,1,1,0
