"Time","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
-8.191930809200 s,1,1,0,0,1,0,0,1,1,0,1,1
-8.190930817920 s,0,0,0,0,0,0,0,1,1,1,1,0
-8.189930826480 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.188930834880 s,1,1,0,0,0,0,0,0,0,0,0,0
-8.187930841920 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.186930851840 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.185930860320 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.184930868000 s,0,0,1,1,1,0,0,0,1,1,1,0
-8.183930876480 s,0,1,1,0,0,1,1,0,1,1,0,0
-8.182930884800 s,0,1,1,0,1,0,1,0,1,1,1,0
-8.181930893440 s,0,0,1,1,0,1,0,0,0,1,1,1
-8.180930902240 s,0,0,0,0,0,0,0,0,1,1,1,0
-8.179930911120 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.178930919360 s,1,1,0,0,0,0,0,0,0,0,0,0
-8.177930926560 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.176930936400 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.175930944560 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.174930952640 s,0,1,1,1,0,0,0,1,0,1,1,0
-8.173930961200 s,0,1,0,1,0,1,0,0,0,1,0,0
-8.172930969920 s,1,0,1,1,0,0,0,0,0,0,0,1
-8.171930978080 s,0,1,0,0,0,0,1,1,0,1,1,1
-8.170930986800 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.169930995440 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.168931003760 s,1,1,0,0,0,0,0,0,0,0,0,0
-8.167931011040 s,1,1,1,1,1,1,0,1,1,1,1,0
-8.166931020720 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.165931029040 s,0,0,0,0,0,0,0,0,1,1,1,0
-8.164931036960 s,0,0,1,0,1,0,1,1,1,0,1,0
-8.163931045040 s,0,1,1,1,1,1,1,1,1,0,0,0
-8.162931054080 s,1,0,1,0,0,0,1,1,0,0,0,1
