"Time","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
-8.191929438160 s,0,0,1,0,1,0,1,1,1,0,1,0
-8.190929446560 s,0,1,1,1,1,0,0,0,1,1,1,0
-8.189929455280 s,0,0,1,1,1,1,1,0,0,0,0,1
-8.188929464080 s,1,0,0,1,0,0,1,1,1,0,0,1
-8.187929472560 s,0,1,0,0,0,1,1,1,0,1,0,1
-8.186929481280 s,1,0,0,1,0,1,0,1,1,1,0,1
-8.185929490240 s,0,1,1,1,0,0,0,0,0,0,1,1
-8.184929498960 s,1,0,1,0,0,0,0,0,0,0,1,1
-8.183929507120 s,1,1,0,1,0,0,0,1,1,1,0,1
-8.182929515520 s,1,0,1,1,0,1,0,1,0,1,0,1
-8.181929524720 s,1,1,0,1,0,0,0,1,1,0,0,1
-8.180929533360 s,1,0,1,0,1,1,0,0,0,0,0,1
-8.179929541440 s,1,1,0,1,1,0,1,1,0,1,1,0
-8.178929550320 s,0,0,0,1,1,0,0,1,1,0,1,0
-8.177929558960 s,0,0,1,1,0,0,0,1,0,0,1,0
-8.176929567360 s,1,0,1,0,1,0,1,1,1,1,0,0
-8.175929576240 s,0,1,0,1,0,0,0,1,1,1,0,0
-8.174929584480 s,0,1,1,0,0,1,0,1,1,1,0,0
-8.173929593520 s,1,1,0,0,1,1,0,0,0,0,1,0
-8.172929601840 s,1,1,1,1,1,0,0,0,1,0,1,0
-8.171929610560 s,0,1,0,0,1,0,1,0,0,1,1,0
-8.170929618800 s,1,1,1,0,0,1,0,1,1,1,1,0
-8.169929627920 s,1,1,0,0,0,0,0,0,1,0,0,1
-8.168929636240 s,0,0,1,1,1,1,0,0,0,1,0,1
-8.167929644720 s,0,1,0,1,1,1,0,0,1,1,0,1
-8.166929652720 s,1,1,1,1,1,0,1,1,1,1,0,1
-8.165929662160 s,1,1,1,0,1,0,0,0,0,0,1,1
-8.164929670240 s,0,1,1,1,1,0,1,1,1,1,0,1
-8.163929679360 s,1,1,0,1,1,1,0,0,1,1,0,1
-8.162929688080 s,0,1,1,0,0,0,1,0,0,1,0,1
-8.161929696960 s,0,1,0,1,0,0,0,0,1,0,0,1
-8.160929704720 s,0,1,1,1,0,1,0,1,1,1,1,0
-8.159929713920 s,1,0,0,1,1,0,1,0,0,1,1,0
-8.158929722480 s,0,1,1,0,0,1,0,0,1,0,1,0
-8.157929731040 s,1,1,1,0,1,1,0,0,0,0,1,0
-8.156929739600 s,0,1,0,1,0,1,0,1,1,1,0,0
-8.155929748080 s,1,1,1,0,0,0,0,1,1,1,0,0
-8.154929756720 s,0,0,1,0,1,0,1,1,1,1,0,0
-8.153929765760 s,1,1,1,0,0,0,0,1,0,0,1,0
-8.152929774240 s,1,1,0,0,1,0,0,1,1,0,1,0
