"Time","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
-8.191930474400 s,0,0,0,0,1,1,1,1,0,1,1,0
-8.190930483200 s,0,0,1,1,0,0,0,0,0,1,1,0
-8.189930491360 s,1,0,1,0,1,0,1,0,1,0,1,0
-8.188930499520 s,1,1,1,1,1,0,1,1,0,0,1,0
-8.187930508320 s,1,0,1,0,1,1,0,1,0,0,1,0
-8.186930516720 s,1,0,1,1,1,0,1,1,0,0,1,0
-8.185930525280 s,0,1,1,1,0,0,1,0,1,0,1,0
-8.184930534160 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.183930541920 s,0,1,0,1,1,0,1,1,0,1,1,0
-8.182930550240 s,1,1,1,1,0,0,1,1,1,1,1,0
-8.181930559280 s,0,1,0,0,0,0,1,1,0,0,0,1
-8.180930567520 s,1,1,1,1,1,0,0,1,1,0,0,1
-8.179930576160 s,0,0,1,1,0,0,1,0,0,1,0,1
-8.178930584720 s,0,0,1,0,1,1,0,1,0,1,0,1
-8.177930593200 s,0,1,0,0,1,0,1,1,0,1,0,1
-8.176930601520 s,0,0,1,1,1,0,0,1,0,1,0,1
-8.175930610080 s,1,1,1,1,1,0,0,0,0,1,0,1
-8.174930618400 s,1,1,1,0,0,1,1,0,1,0,0,1
-8.173930627200 s,1,1,0,0,0,0,0,1,0,0,0,1
-8.172930635280 s,0,1,0,1,0,0,0,1,1,1,1,0
-8.171930644080 s,0,0,1,0,1,0,0,1,0,1,1,0
-8.170930652320 s,1,0,0,1,1,1,0,1,1,0,1,0
-8.169930661040 s,0,1,1,1,1,0,0,0,1,0,1,0
-8.168930669600 s,1,1,1,0,0,0,1,1,0,0,1,0
-8.167930677760 s,0,0,1,1,1,1,0,1,0,0,1,0
-8.166930686800 s,1,1,0,0,0,0,0,0,1,0,1,0
-8.165930695040 s,0,0,1,1,0,0,0,1,1,0,1,0
-8.164930703520 s,1,0,1,1,0,0,1,0,0,1,1,0
-8.163930711680 s,0,1,1,0,1,1,0,0,1,1,1,0
-8.162930720640 s,0,0,1,1,0,1,0,0,0,0,0,1
-8.161930728800 s,1,0,1,1,1,0,0,0,1,0,0,1
-8.160930737040 s,1,1,0,1,0,1,1,1,1,0,0,1
-8.159930746240 s,0,0,0,0,0,0,0,1,0,1,0,1
-8.158930754480 s,1,0,0,1,0,0,1,1,0,1,0,1
-8.157930762800 s,0,1,1,0,0,0,1,1,0,1,0,1
