"Time","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
-8.191930737440 s,0,1,0,1,0,0,1,1,1,1,0,1
-8.190930746400 s,0,0,0,1,1,0,0,0,1,1,0,1
-8.189930755200 s,0,1,0,0,1,0,0,0,0,1,0,1
-8.188930763520 s,0,0,0,0,1,0,1,1,0,0,0,1
-8.187930771600 s,0,1,0,0,1,1,1,0,1,1,1,0
-8.186930780480 s,0,0,0,0,0,1,0,0,0,1,1,0
-8.185930788320 s,0,1,0,1,1,1,1,1,0,0,1,0
-8.184930797280 s,1,0,1,1,1,0,0,0,0,0,1,0
-8.183930805440 s,1,0,1,1,1,0,0,1,1,1,0,0
-8.182930813920 s,1,1,1,1,0,0,0,1,1,1,0,0
-8.181930821920 s,0,1,1,1,0,1,1,1,1,1,0,0
-8.180930830800 s,1,0,0,0,1,1,0,1,0,0,1,0
-8.179930839360 s,1,1,1,0,0,0,1,1,1,0,1,0
-8.178930848080 s,1,0,0,0,1,0,0,0,1,1,1,0
-8.177930856320 s,1,1,0,1,0,1,1,0,0,0,0,1
-8.176930864960 s,1,0,0,1,1,1,0,1,1,0,0,1
-8.175930873040 s,0,1,1,0,1,0,1,1,0,1,0,1
-8.174930881600 s,1,1,0,0,0,1,0,1,1,1,0,1
-8.173930890400 s,0,0,1,1,0,0,0,0,0,0,1,1
-8.172930898960 s,0,1,1,0,0,0,0,0,0,0,1,1
-8.171930907040 s,0,0,0,0,1,0,0,1,1,1,0,1
-8.170930915600 s,0,0,0,1,1,1,0,1,0,1,0,1
-8.169930923920 s,1,1,1,0,1,0,0,1,1,0,0,1
-8.168930932720 s,1,1,1,0,0,0,1,0,0,0,0,1
-8.167930940720 s,0,0,1,1,0,1,1,1,0,1,1,0
-8.166930949440 s,0,1,1,0,0,1,0,1,1,0,1,0
-8.165930957760 s,1,0,0,1,1,0,0,1,0,0,1,0
-8.164930966160 s,0,0,0,0,0,1,1,1,1,1,0,0
-8.163930974880 s,1,0,1,1,0,0,0,1,1,1,0,0
-8.162930983040 s,1,1,1,0,0,1,0,1,1,1,0,0
-8.161930991840 s,0,1,1,1,0,1,0,0,0,0,1,0
-8.160931000080 s,1,1,1,0,1,0,0,0,1,0,1,0
-8.159931008640 s,0,1,1,0,0,0,1,0,0,1,1,0
-8.158931016480 s,0,1,0,1,1,0,0,1,1,1,1,0
-8.157931025520 s,0,1,0,0,1,1,1,1,0,0,0,1
-8.156931034320 s,1,0,0,0,1,1,0,0,0,1,0,1
-8.155931042240 s,1,1,1,1,0,1,0,0,1,1,0,1
-8.154931050480 s,1,0,0,1,1,0,1,1,1,1,0,1
-8.153931059440 s,0,0,1,0,1,0,0,0,0,0,1,1
-8.152931067520 s,0,1,0,0,0,1,1,1,1,1,0,1
-8.151931076080 s,0,1,1,0,0,0,1,0,1,1,0,1
-8.150931084880 s,0,0,0,0,1,0,1,0,0,1,0,1
-8.149931093040 s,1,1,1,0,1,0,0,0,1,0,0,1
-8.148931100960 s,0,1,1,1,1,1,0,1,1,1,1,0
-8.147931110080 s,1,1,1,0,0,1,1,0,0,1,1,0
-8.146931118480 s,0,0,1,0,1,1,0,0,1,0,1,0
-8.145931127280 s,1,1,1,0,0,0,1,0,0,0,1,0
-8.144931135600 s,1,0,0,0,1,1,0,1,1,1,0,0
-8.143931144240 s,1,0,0,1,0,0,0,1,1,1,0,0
-8.142931152400 s,1,0,0,0,1,0,1,1,1,1,0,0
-8.141931161200 s,0,0,0,0,0,0,0,1,0,0,1,0
-8.140931169680 s,0,0,0,1,0,0,0,1,1,0,1,0
-8.139931177840 s,0,0,0,1,0,0,1,1,0,1,1,0
-8.138931186160 s,1,1,1,1,1,0,0,0,0,0,0,1
-8.137931194640 s,0,0,1,0,1,1,1,0,1,0,0,1
-8.136931202800 s,0,1,1,1,1,0,0,1,0,1,0,1
-8.135931210880 s,0,0,1,1,1,1,1,0,1,1,0,1
-8.134931219520 s,0,1,0,1,1,1,1,1,1,1,0,1
-8.133931228640 s,1,1,1,1,0,0,0,0,0,0,1,1
-8.132931236400 s,1,1,1,1,0,1,0,1,1,1,0,1
-8.131931245200 s,1,0,1,1,0,1,1,1,0,1,0,1
-8.130931253680 s,1,1,0,1,1,0,1,1,1,0,0,1
-8.129931262720 s,1,0,0,0,1,0,0,1,0,0,0,1
-8.128931270800 s,1,0,1,0,1,1,0,0,1,1,1,0
-8.127931279040 s,1,1,1,0,0,1,1,1,1,0,1,0
-8.126931287840 s,1,0,1,1,0,0,1,1,0,0,1,0
-8.125931295840 s,1,0,1,1,1,1,1,1,1,1,0,0
-8.124931304880 s,0,0,1,0,1,0,0,1,1,1,0,0
-8.123931312960 s,1,1,1,0,1,0,0,1,1,1,0,0
-8.122931322240 s,1,0,0,1,0,0,0,0,0,0,1,0
-8.121931329760 s,1,0,1,1,1,0,1,1,0,0,1,0
-8.120931338800 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.119931346640 s,1,1,1,1,0,0,1,0,1,1,1,0
-8.118931355760 s,0,0,0,1,0,1,0,1,0,0,0,1
-8.117931363600 s,0,0,0,0,1,1,1,1,1,0,0,1
-8.116931372560 s,1,0,0,0,0,0,0,0,1,1,0,1
-8.115931380160 s,1,1,0,1,1,1,0,1,1,1,0,1
-8.114931389280 s,0,1,0,0,1,0,0,0,0,0,1,1
-8.113931397360 s,1,0,1,0,1,1,1,1,1,1,0,1
-8.112931406000 s,0,1,1,1,0,1,1,0,1,1,0,1
-8.111931414640 s,0,0,1,1,0,0,0,1,0,1,0,1
-8.110931422960 s,0,1,1,1,1,0,1,0,1,0,0,1
-8.109931431840 s,0,1,0,1,0,0,0,0,0,0,0,1
-8.108931439680 s,1,1,1,1,0,1,0,1,0,1,1,0
-8.107931448560 s,1,0,0,0,1,1,1,0,1,0,1,0
-8.106931457120 s,0,0,0,0,1,1,1,0,0,0,1,0
-8.105931465280 s,1,0,0,1,0,0,1,1,1,1,0,0
-8.104931474000 s,1,0,0,1,0,0,0,1,1,1,0,0
-8.103931481840 s,1,1,1,0,1,1,0,1,1,1,0,0
-8.102931491040 s,0,1,0,0,1,0,1,0,0,0,1,0
-8.101931499360 s,1,1,1,0,0,0,1,0,1,0,1,0
-8.100931507280 s,1,0,1,1,1,1,1,0,0,1,1,0
-8.099931515680 s,1,1,1,0,1,0,1,1,1,1,1,0
-8.098931524640 s,1,0,1,1,0,1,0,0,1,0,0,1
-8.097931533120 s,0,0,1,0,0,1,1,0,0,1,0,1
-8.096931541040 s,1,1,1,0,1,0,1,0,1,1,0,1
-8.095931549840 s,1,0,0,1,0,1,1,1,1,1,0,1
-8.094931558640 s,1,0,1,0,1,0,0,0,0,0,1,1
-8.093931566720 s,0,0,0,0,1,0,1,1,1,1,0,1
-8.092931575440 s,0,1,0,0,0,1,0,0,1,1,0,1
-8.091931583760 s,1,0,1,1,1,0,0,0,0,1,0,1
-8.090931592160 s,0,0,1,1,1,0,1,1,0,0,0,1
-8.089931600640 s,1,0,1,0,0,0,0,1,1,1,1,0
-8.088931609040 s,1,0,1,1,0,1,0,0,0,1,1,0
-8.087931617760 s,0,1,1,0,0,0,0,0,1,0,1,0
-8.086931626400 s,0,0,1,0,0,1,0,0,0,0,1,0
-8.085931634480 s,0,1,0,0,0,1,0,1,1,1,0,0
-8.084931643120 s,0,0,0,0,1,0,0,1,1,1,0,0
-8.083931651360 s,1,1,1,0,0,1,1,1,1,1,0,0
-8.082931660240 s,0,0,0,1,0,1,0,1,0,0,1,0
-8.081931668160 s,0,1,0,1,1,1,0,1,1,0,1,0
-8.080931676960 s,1,0,1,0,0,0,0,0,1,1,1,0
-8.079931685360 s,1,0,1,1,1,0,1,0,0,0,0,1
