"Time","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
-8.191925974480 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.190925982160 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.189925992560 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.188926000240 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.187926010320 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.186926018240 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.185926028560 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.184926036240 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.183926046560 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.182926054400 s,1,1,1,1,1,1,1,1,1,1,0,1
-8.181926064880 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.180926072320 s,1,1,1,1,1,1,1,1,1,1,0,1
-8.179926082720 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.178926090560 s,1,1,1,1,1,1,1,1,0,0,1,1
-8.177926100720 s,0,0,0,0,0,0,0,0,1,1,0,0
-8.176926108720 s,1,1,1,1,1,1,1,1,0,0,1,1
-8.175926118800 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.174926126560 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.173926136720 s,0,0,0,0,0,0,1,1,1,0,1,0
-8.172926144560 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.171926154800 s,0,0,0,0,0,1,0,1,1,0,1,0
-8.170926162800 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.169926173120 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.168926180880 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.167926191200 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.166926198800 s,1,1,1,1,1,1,1,1,1,0,1,1
-8.165926209280 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.164926216720 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.163926227280 s,0,0,0,0,0,0,0,0,1,1,1,0
-8.162926234880 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.161926245280 s,0,0,0,0,0,0,0,1,1,1,1,0
-8.160926252960 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.159926263360 s,0,0,0,0,0,0,0,1,1,1,1,0
-8.158926271840 s,1,1,1,1,1,1,1,0,0,0,0,1
-8.157926280960 s,0,0,0,0,0,0,1,1,1,1,1,1
-8.156926290080 s,1,1,1,1,1,1,0,0,0,0,0,1
-8.155926299120 s,0,0,0,0,0,1,1,1,1,1,1,1
-8.154926308320 s,1,1,1,1,1,0,0,0,0,0,0,1
-8.153926316880 s,0,0,0,0,0,1,1,1,1,1,1,1
-8.152926326400 s,1,1,1,1,0,0,0,0,0,0,0,1
-8.151926335040 s,0,0,0,0,1,1,1,1,1,1,1,0
-8.150926344880 s,1,1,1,0,0,0,0,0,0,0,0,0
-8.149926352880 s,0,0,0,1,1,1,1,1,1,1,1,0
-8.148926362800 s,1,1,1,0,0,0,0,0,0,0,0,0
-8.147926371040 s,0,0,0,1,1,1,1,1,1,1,1,0
-8.146926380880 s,1,1,0,0,0,0,0,0,0,0,0,1
-8.145926389040 s,0,0,0,1,1,1,1,1,1,1,1,0
-8.144926399120 s,1,0,0,0,0,0,0,0,0,0,0,1
-8.143926406880 s,0,0,1,1,1,1,1,1,1,1,1,1
-8.142926417040 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.141926424880 s,0,0,1,1,1,1,1,1,1,1,1,1
-8.140926435040 s,0,1,0,0,0,0,0,0,0,1,1,1
-8.139926442720 s,0,1,1,1,1,1,1,1,1,1,1,1
-8.138926453280 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.137926461200 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.136926471280 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.135926478880 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.134926489360 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.133926497280 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.132926507600 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.131926515040 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.130926525760 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.129926533120 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.128926543520 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.127926551440 s,1,1,1,1,1,1,1,1,1,1,0,1
-8.126926561600 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.125926569680 s,1,1,1,1,1,1,1,1,1,1,0,1
-8.124926579680 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.123926587680 s,1,1,1,1,1,1,1,1,0,0,1,1
-8.122926598000 s,0,0,0,0,0,0,0,0,1,1,0,0
-8.121926605520 s,1,1,1,1,1,1,1,1,1,0,1,1
-8.120926615920 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.119926624240 s,1,1,1,1,1,1,1,0,0,1,0,1
-8.118926633680 s,0,0,0,0,0,0,1,1,1,0,1,0
-8.117926641920 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.116926652080 s,0,0,0,0,0,0,0,1,1,0,1,0
-8.115926659920 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.114926670000 s,0,0,0,0,0,0,1,1,1,0,1,0
-8.113926678000 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.112926688240 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.111926696080 s,1,1,1,1,1,1,1,1,1,1,0,1
-8.110926706320 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.109926714160 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.108926724240 s,0,0,0,0,0,0,0,0,1,1,1,0
-8.107926731680 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.106926742480 s,0,0,0,0,0,0,0,0,1,1,1,0
-8.105926750160 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.104926760400 s,0,0,0,0,0,0,0,1,1,1,1,0
-8.103926768480 s,1,1,1,1,1,1,1,1,0,0,1,1
-8.102926778160 s,0,0,0,0,0,0,1,1,1,1,1,1
-8.101926787040 s,1,1,1,1,1,1,0,0,0,0,0,1
-8.100926796400 s,0,0,0,0,0,0,1,1,1,1,1,1
-8.099926805360 s,1,1,1,1,1,0,0,0,0,0,0,1
-8.098926814000 s,0,0,0,0,0,1,1,1,1,1,1,1
-8.097926823360 s,1,1,1,1,1,0,0,0,0,0,0,1
-8.096926832000 s,0,0,0,0,1,1,1,1,1,1,1,1
-8.095926841840 s,1,1,1,1,0,0,0,0,0,0,0,0
-8.094926850000 s,0,0,0,1,1,1,1,1,1,1,1,0
-8.093926859920 s,1,1,1,0,0,0,0,0,0,0,0,0
-8.092926868160 s,0,0,0,1,1,1,1,1,1,1,1,0
-8.091926878080 s,1,1,0,0,0,0,0,0,0,0,0,1
-8.090926886080 s,0,0,0,1,1,1,1,1,1,1,1,0
-8.089926896240 s,1,0,0,0,0,0,0,0,0,0,0,1
-8.088926904160 s,0,0,1,1,1,1,1,1,1,1,1,1
-8.087926914160 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.086926921840 s,0,0,1,1,1,1,1,1,1,1,1,1
-8.085926932240 s,0,0,0,0,0,0,0,0,0,1,1,1
-8.084926939840 s,0,1,1,1,1,1,1,1,1,1,1,1
-8.083926950720 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.082926958240 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.081926968480 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.080926976080 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.079926986400 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.078926994400 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.077927004720 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.076927012320 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.075927022720 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.074927030400 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.073927040960 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.072927048400 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.071927058800 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.070927066480 s,1,1,1,1,1,1,1,1,1,1,0,1
-8.069927077040 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.068927084720 s,1,1,1,1,1,1,1,1,0,0,1,1
-8.067927095200 s,0,0,0,0,0,0,0,0,1,1,0,0
-8.066927102720 s,1,1,1,1,1,1,1,1,1,0,1,1
-8.065927112960 s,0,0,0,0,0,0,0,0,1,0,1,0
-8.064927120960 s,1,1,1,1,1,1,1,0,1,1,0,1
-8.063927131120 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.062927138880 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.061927149200 s,0,0,0,0,0,0,1,1,1,0,1,0
-8.060927157040 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.059927167040 s,0,0,0,0,0,0,1,1,1,0,1,0
-8.058927174960 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.057927185360 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.056927193280 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.055927203360 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.054927210800 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.053927221360 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.052927229040 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.051927239440 s,0,0,0,0,0,0,0,0,1,1,1,0
-8.050927247280 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.049927257440 s,0,0,0,0,0,0,0,1,1,1,1,0
-8.048927265120 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.047927275200 s,0,0,0,0,0,0,1,1,1,1,1,1
-8.046927284000 s,1,1,1,1,1,1,1,0,0,0,0,1
-8.045927293360 s,0,0,0,0,0,0,1,1,1,1,1,1
-8.044927302320 s,1,1,1,1,1,1,0,0,0,0,0,1
-8.043927311280 s,0,0,0,0,0,1,1,1,1,1,1,1
-8.042927320640 s,1,1,1,1,1,0,0,0,0,0,0,1
-8.041927329040 s,0,0,0,0,1,1,1,1,1,1,1,1
-8.040927338800 s,1,1,1,1,0,0,0,0,0,0,0,0
-8.039927347440 s,0,0,0,0,1,1,1,1,1,1,1,0
-8.038927357200 s,1,1,1,0,0,0,0,0,0,0,0,0
-8.037927365200 s,0,0,0,1,1,1,1,1,1,1,1,0
-8.036927375280 s,1,1,0,0,0,0,0,0,0,0,0,0
-8.035927383280 s,0,0,0,1,1,1,1,1,1,1,1,0
-8.034927393280 s,1,0,0,0,0,0,0,0,0,0,0,1
-8.033927401280 s,0,0,1,1,1,1,1,1,1,1,1,1
-8.032927411680 s,1,0,0,0,0,0,0,0,0,0,0,1
-8.031927419200 s,0,0,1,1,1,1,1,1,1,1,1,1
-8.030927429200 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.029927437120 s,0,1,1,1,1,1,1,1,1,1,1,1
-8.028927447600 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.027927455120 s,0,1,1,1,1,1,1,1,1,1,1,0
-8.026927465600 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.025927473440 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.024927483760 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.023927491360 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.022927501680 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.021927509280 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.020927519680 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.019927527440 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.018927537920 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.017927545600 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.016927556000 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.015927563680 s,1,1,1,1,1,1,1,1,1,1,0,1
-8.014927574000 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.013927581680 s,1,1,1,1,1,1,1,1,1,1,0,1
-8.012927592160 s,0,0,0,0,0,0,0,0,0,0,1,0
-8.011927599840 s,1,1,1,1,1,1,1,1,1,0,1,1
-8.010927610160 s,0,0,0,0,0,0,0,1,1,1,0,0
-8.009927618400 s,1,1,1,1,1,1,1,0,0,0,1,1
-8.008927628240 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.007927636000 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.006927646160 s,0,0,0,0,0,0,1,1,1,0,1,0
-8.005927654080 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.004927664240 s,0,0,0,0,0,1,0,1,1,0,1,0
-8.003927672080 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.002927682400 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.001927690400 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.000927700720 s,0,0,0,0,0,0,0,0,0,1,1,0
-7.999927708320 s,1,1,1,1,1,1,1,1,1,1,1,1
-7.998927718640 s,0,0,0,0,0,0,0,0,0,1,1,0
-7.997927726080 s,1,1,1,1,1,1,1,1,1,1,1,1
-7.996927736880 s,0,0,0,0,0,0,0,0,1,1,1,0
-7.995927744320 s,1,1,1,1,1,1,1,1,1,1,1,1
-7.994927754560 s,0,0,0,0,0,0,0,1,1,1,1,0
-7.993927762400 s,1,1,1,1,1,1,1,1,1,1,1,1
-7.992927772880 s,0,0,0,0,0,0,0,1,1,1,1,0
-7.991927781200 s,1,1,1,1,1,1,1,0,0,0,0,1
-7.990927790320 s,0,0,0,0,0,0,1,1,1,1,1,1
-7.989927799600 s,1,1,1,1,1,1,0,0,0,0,0,1
-7.988927808240 s,0,0,0,0,0,1,1,1,1,1,1,1
-7.987927817840 s,1,1,1,1,1,0,0,0,0,0,0,1
-7.986927826480 s,0,0,0,0,0,1,1,1,1,1,1,1
-7.985927835920 s,1,1,1,1,0,0,0,0,0,0,0,0
-7.984927844560 s,0,0,0,0,1,1,1,1,1,1,1,0
-7.983927854160 s,1,1,1,0,0,0,0,0,0,0,0,0
-7.982927862400 s,0,0,0,1,1,1,1,1,1,1,1,0
-7.981927872400 s,1,1,0,0,0,0,0,0,0,0,0,0
-7.980927880400 s,0,0,0,1,1,1,1,1,1,1,1,0
-7.979927890640 s,1,1,0,0,0,0,0,0,0,0,0,1
-7.978927898320 s,0,0,1,1,1,1,1,1,1,1,1,0
-7.977927908560 s,1,0,0,0,0,0,0,0,0,0,0,1
-7.976927916080 s,0,0,1,1,1,1,1,1,1,1,1,1
