"Time","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
-8.191926008560 s,1,1,1,1,1,1,0,0,0,0,1,1
-8.190926017600 s,0,0,0,0,0,1,1,1,1,1,0,0
-8.189926026240 s,1,1,1,1,1,0,1,0,1,0,1,1
-8.188926036000 s,0,0,0,0,0,0,0,1,1,1,0,0
-8.187926044320 s,1,1,1,1,0,1,0,0,0,1,1,1
-8.186926053760 s,0,0,0,0,1,1,1,1,0,1,0,0
-8.185926062400 s,1,1,1,0,1,0,1,1,0,1,1,1
-8.184926072160 s,0,0,0,0,0,1,1,0,0,1,0,0
-8.183926080000 s,1,1,1,1,0,1,1,0,1,1,1,1
-8.182926089920 s,0,0,0,1,0,1,1,1,1,0,0,0
-8.181926098240 s,1,1,0,1,0,1,1,1,1,1,1,1
-8.180926108240 s,0,0,0,0,1,1,1,1,1,0,0,0
-8.179926116000 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.178926126400 s,0,1,0,1,0,0,0,0,1,1,0,0
-8.177926133920 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.176926143920 s,0,1,0,1,1,0,1,0,1,1,0,0
-8.175926152000 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.174926161840 s,0,1,1,1,1,0,1,1,0,1,0,0
-8.173926170080 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.172926180400 s,0,1,1,1,0,0,1,0,0,1,0,0
-8.171926187920 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.170926198400 s,0,0,0,1,1,0,1,1,1,0,0,0
-8.169926206240 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.168926216880 s,1,1,0,0,0,0,0,1,1,0,0,0
-8.167926224320 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.166926234400 s,0,0,1,0,0,1,1,0,1,0,0,0
-8.165926242400 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.164926252960 s,0,0,0,0,0,0,0,0,0,1,0,0
-8.163926260720 s,1,1,1,1,1,1,1,1,1,0,1,1
-8.162926271120 s,0,0,0,0,0,0,0,0,1,1,0,0
-8.161926279040 s,1,1,1,1,1,1,1,1,0,0,0,1
-8.160926289040 s,0,0,0,0,0,0,0,0,1,0,1,0
-8.159926297040 s,1,1,1,1,1,1,1,1,0,0,1,0
-8.158926306960 s,0,0,0,0,0,0,0,1,1,0,1,0
-8.157926315360 s,1,1,1,1,1,1,1,0,0,0,0,1
-8.156926324880 s,0,0,0,0,0,0,1,1,1,1,0,0
-8.155926333040 s,1,1,1,1,1,1,1,0,0,1,1,1
-8.154926343120 s,0,0,0,0,0,1,1,1,1,0,0,0
-8.153926350720 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.152926360880 s,0,0,0,0,0,1,1,1,1,1,0,0
-8.151926369280 s,1,1,1,1,1,0,0,1,1,1,1,1
-8.150926378800 s,0,0,1,1,1,1,1,1,1,0,0,0
-8.149926387840 s,1,1,1,0,0,0,0,1,0,1,1,1
-8.148926396640 s,0,0,0,1,1,1,1,1,1,0,0,0
-8.147926406320 s,1,1,0,0,0,0,0,0,1,0,1,1
-8.146926414560 s,0,1,1,1,1,1,1,0,1,1,0,0
-8.145926424320 s,1,0,0,0,0,0,0,0,1,1,0,1
-8.144926432640 s,1,1,1,1,1,1,1,1,0,0,1,0
-8.143926442320 s,0,0,0,0,0,0,0,1,1,0,0,1
-8.142926450560 s,1,1,1,1,1,1,0,1,0,1,1,0
-8.141926460800 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.140926468960 s,1,1,1,1,1,1,1,0,0,0,0,1
-8.139926478640 s,0,0,0,0,0,0,1,0,0,1,1,0
-8.138926486960 s,1,1,1,1,1,1,0,0,0,1,0,1
-8.137926496560 s,0,0,0,0,0,0,1,1,0,0,1,0
-8.136926504800 s,1,1,1,1,1,0,1,1,1,1,0,1
-8.135926514640 s,0,0,0,0,0,1,1,1,1,1,0,0
-8.134926523280 s,1,1,1,1,1,0,0,0,1,0,1,1
-8.133926532720 s,0,0,0,0,0,1,0,1,1,1,0,0
-8.132926540960 s,1,1,1,1,0,1,1,1,1,0,1,1
-8.131926550880 s,0,0,0,0,1,0,0,0,1,1,0,0
-8.130926559040 s,1,1,1,1,1,0,0,1,0,1,1,1
-8.129926568960 s,0,0,0,1,0,0,0,1,0,1,0,0
-8.128926577280 s,1,1,1,0,0,0,1,0,1,1,1,1
-8.127926587200 s,0,0,1,0,0,0,0,0,0,1,0,0
-8.126926595040 s,1,1,0,0,1,0,1,1,1,1,1,1
-8.125926604880 s,0,1,0,0,1,0,1,1,1,0,0,0
-8.124926612640 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.123926622800 s,0,1,1,0,0,1,0,1,0,1,0,0
-8.122926631120 s,1,0,0,1,1,1,1,1,1,1,1,1
-8.121926640640 s,0,1,1,1,1,0,1,0,1,1,0,0
-8.120926648640 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.119926659520 s,1,0,0,0,0,0,0,0,1,1,0,0
-8.118926666880 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.117926677040 s,0,1,0,0,1,1,1,0,0,1,0,0
-8.116926684880 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.115926695440 s,0,0,0,0,0,0,0,0,0,1,0,0
-8.114926703280 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.113926713520 s,0,0,0,0,1,0,0,1,1,0,0,0
-8.112926721280 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.111926731280 s,0,0,1,1,1,0,1,0,1,0,0,0
-8.110926739120 s,1,1,1,1,1,1,1,1,1,1,1,1
