"Time","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
-8.191925326800 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.190925335440 s,1,1,1,1,1,1,0,0,0,0,0,0
-8.189925344240 s,0,0,1,1,1,1,1,1,1,1,0,0
-8.188925352560 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.187925361920 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.186925370960 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.185925381040 s,0,0,0,0,0,0,1,1,1,1,1,0
-8.184925390400 s,0,0,0,0,0,0,0,0,1,0,1,1
-8.183925399440 s,0,0,0,0,0,0,0,0,1,1,1,1
-8.182925408880 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.181925418000 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.180925426480 s,1,1,1,1,1,1,1,1,0,0,0,0
-8.179925435360 s,1,1,1,1,1,1,1,1,1,0,0,0
-8.178925443760 s,0,1,1,1,1,1,1,1,1,1,1,1
-8.177925452960 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.176925461920 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.175925472880 s,0,0,0,0,0,0,0,0,0,1,1,0
-8.174925481760 s,0,0,0,0,0,0,0,0,0,1,1,1
-8.173925490960 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.172925500160 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.171925508960 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.170925517200 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.169925526320 s,1,1,1,1,1,1,1,1,1,1,0,0
-8.168925535200 s,0,0,1,1,1,1,1,1,1,1,1,1
-8.167925544400 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.166925553200 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.165925563920 s,1,0,1,0,0,1,0,0,0,1,0,0
-8.164925573120 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.163925582160 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.162925591200 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.161925599920 s,0,0,0,0,0,0,1,1,1,1,1,1
-8.160925608080 s,1,1,1,1,1,1,1,1,1,1,0,1
-8.159925617200 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.158925626560 s,0,0,1,1,1,1,1,1,1,1,1,1
-8.157925635520 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.156925644400 s,0,1,1,1,1,1,1,1,1,1,1,1
-8.155925654880 s,0,0,0,0,0,1,0,1,0,1,0,0
-8.154925663920 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.153925673360 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.152925682400 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.151925691120 s,0,0,0,0,0,0,1,1,1,1,1,1
-8.150925699920 s,0,0,1,0,1,0,0,1,1,1,1,1
-8.149925708480 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.148925717760 s,0,0,0,1,1,1,1,1,1,1,1,1
-8.147925726640 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.146925736240 s,0,0,1,1,1,1,1,1,1,1,1,0
-8.145925745760 s,0,1,1,0,1,0,0,1,1,1,0,0
-8.144925755520 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.143925764480 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.142925773840 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.141925782720 s,0,0,0,0,0,0,0,0,0,1,1,1
-8.140925791120 s,0,0,0,1,0,1,0,1,1,1,1,1
-8.139925799520 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.138925808800 s,0,0,0,1,1,1,1,1,1,1,1,1
-8.137925817680 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.136925827360 s,0,0,0,1,1,1,1,1,1,1,1,0
-8.135925836640 s,0,1,1,1,0,1,1,1,1,0,0,0
-8.134925846640 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.133925855840 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.132925864800 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.131925874000 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.130925882320 s,1,0,1,1,0,1,1,1,0,1,1,1
-8.129925890880 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.128925900160 s,0,0,0,1,1,1,1,1,1,1,1,1
-8.127925908800 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.126925918400 s,0,0,0,1,1,1,1,1,1,1,1,0
-8.125925928320 s,0,0,0,0,1,0,1,1,0,1,0,0
-8.124925937920 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.123925946960 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.122925956000 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.121925965280 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.120925973520 s,1,1,1,0,0,1,1,0,1,0,1,1
-8.119925981840 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.118925990880 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.117926000000 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.116926009760 s,0,0,0,1,1,1,1,1,1,1,1,0
-8.115926019520 s,0,0,0,1,1,0,0,1,1,1,0,0
-8.114926029040 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.113926038240 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.112926047280 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.111926056640 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.110926064320 s,1,1,1,1,0,1,0,1,1,1,0,1
-8.109926073120 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.108926082400 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.107926091120 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.106926100480 s,0,0,1,1,1,1,1,1,1,1,1,0
-8.105926110880 s,0,0,0,0,0,1,1,0,1,0,1,0
-8.104926120160 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.103926129440 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.102926138480 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.101926147360 s,1,1,1,0,0,0,0,0,0,0,0,0
-8.100926155760 s,1,1,1,1,1,1,1,0,0,0,0,1
-8.099926164080 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.098926173520 s,1,1,1,1,1,1,1,1,1,1,1,0
