"Time","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
-8.191925345840 s,1,0,1,0,1,1,1,1,1,0,0,1
-8.190925355040 s,0,1,0,0,0,1,1,0,1,0,0,1
-8.189925364640 s,1,0,0,1,0,1,0,0,0,0,0,1
-8.188925373520 s,1,0,0,0,1,0,1,1,0,1,1,0
-8.187925382320 s,1,0,1,0,1,0,1,1,1,0,1,0
-8.186925391520 s,1,1,0,1,1,0,0,1,1,0,1,0
-8.185925400640 s,0,0,1,1,1,1,0,0,0,1,1,0
-8.184925409440 s,1,1,1,0,1,1,1,0,1,1,1,0
-8.183925419200 s,1,0,0,0,1,0,1,1,0,0,0,1
-8.182925427920 s,0,1,1,0,0,0,1,1,1,0,0,1
-8.181925437200 s,0,0,0,0,1,1,1,1,1,0,0,1
-8.180925446240 s,1,1,1,0,0,0,1,0,1,0,0,1
-8.179925455600 s,1,1,1,0,0,0,0,0,0,0,0,1
-8.178925464720 s,0,0,0,0,1,1,0,1,0,1,1,0
-8.177925473600 s,0,1,1,0,0,0,1,1,1,0,1,0
-8.176925483040 s,1,0,0,0,0,1,0,1,1,0,1,0
-8.175925491760 s,0,1,1,0,1,0,1,0,0,1,1,0
-8.174925500640 s,1,1,0,1,1,0,0,1,1,1,1,0
-8.173925509760 s,1,1,1,1,0,1,1,1,0,0,0,1
-8.172925519040 s,1,1,0,0,1,0,1,1,1,0,0,1
-8.171925528000 s,1,1,0,1,0,1,1,1,1,0,0,1
-8.170925537600 s,1,1,0,1,0,1,0,0,1,0,0,1
-8.169925545920 s,0,1,1,0,0,1,1,1,1,1,1,0
-8.168925555920 s,1,0,0,0,1,0,0,1,0,1,1,0
-8.167925564640 s,0,1,1,0,1,1,0,1,1,0,1,0
-8.166925573840 s,0,1,0,1,0,1,0,1,1,0,1,0
-8.165925582960 s,0,1,0,0,1,1,1,0,0,1,1,0
-8.164925591600 s,0,0,1,1,1,1,0,1,1,1,1,0
-8.163925601280 s,0,1,1,1,0,0,0,0,1,0,0,1
-8.162925609840 s,0,1,1,1,1,0,1,1,1,0,0,1
-8.161925619680 s,1,0,0,0,0,1,1,1,1,0,0,1
-8.160925628560 s,1,1,1,1,0,0,0,0,1,0,0,1
-8.159925637600 s,0,0,1,0,0,0,1,1,1,1,1,0
-8.158925646640 s,1,1,0,0,1,1,1,0,0,1,1,0
-8.157925655680 s,0,0,1,1,0,1,0,1,1,0,1,0
-8.156925664880 s,0,0,1,0,1,1,0,1,1,0,1,0
-8.155925674240 s,0,0,0,0,1,0,0,1,0,1,1,0
-8.154925682960 s,1,1,0,0,0,1,1,1,1,1,1,0
-8.153925692640 s,1,0,0,1,0,1,0,0,1,0,0,1
-8.152925701440 s,1,0,0,1,0,1,1,1,1,0,0,1
-8.151925710560 s,1,0,1,0,1,0,1,1,1,0,0,1
-8.150925719920 s,1,0,0,0,1,1,1,1,0,0,0,1
-8.149925728480 s,1,1,1,1,1,0,0,1,1,1,1,0
-8.148925737840 s,0,1,0,1,1,0,1,0,0,1,1,0
-8.147925747200 s,0,1,0,0,0,1,0,1,1,0,1,0
