"Time","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
-8.191925876720 s,1,0,1,1,0,0,0,1,1,1,1,0
-8.190925886160 s,1,0,1,1,0,0,0,0,0,0,0,1
-8.189925895440 s,1,0,1,0,0,0,0,0,0,0,0,1
-8.188925904080 s,1,0,1,0,0,0,0,1,1,1,1,0
-8.187925913120 s,1,0,1,1,0,0,0,1,1,1,1,0
-8.186925922400 s,1,1,1,1,0,0,0,0,0,0,0,1
-8.185925931520 s,1,0,0,0,0,0,0,0,0,0,0,1
-8.184925940160 s,0,0,1,0,0,0,0,1,1,1,1,0
-8.183925949120 s,1,1,1,1,0,0,0,1,1,1,1,0
-8.182925958960 s,0,0,0,0,1,0,0,0,0,0,0,1
-8.181925967920 s,0,1,0,0,0,0,0,0,0,0,0,1
-8.180925976400 s,0,1,0,0,0,0,0,1,1,1,1,0
-8.179925985360 s,0,0,1,0,1,0,0,1,1,1,1,0
-8.178925994800 s,0,1,0,0,1,0,0,0,0,0,0,1
-8.177926004240 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.176926012880 s,0,0,0,0,0,0,0,1,1,1,1,0
-8.175926021520 s,1,0,1,0,1,0,0,1,1,1,1,0
-8.174926031040 s,1,1,0,0,1,0,0,0,0,0,0,1
-8.173926038960 s,0,1,1,1,1,1,1,1,1,1,1,0
-8.172926048320 s,0,1,1,1,1,1,1,0,1,1,1,0
-8.171926057760 s,0,1,1,0,1,0,0,1,1,1,1,0
-8.170926067440 s,0,0,1,0,1,0,0,0,0,0,0,1
-8.169926075440 s,0,0,1,1,1,1,1,1,1,1,1,0
-8.168926084800 s,0,1,0,1,1,1,1,0,1,1,1,0
-8.167926093840 s,0,0,0,1,1,0,0,1,1,1,1,0
-8.166926103520 s,0,0,1,0,1,0,0,0,0,0,0,1
-8.165926111520 s,0,1,0,1,1,1,1,1,1,1,1,0
-8.164926120800 s,1,0,0,1,1,1,1,0,1,1,1,0
-8.163926130240 s,1,0,0,1,1,0,0,1,1,1,1,0
-8.162926139600 s,1,1,0,0,1,0,0,0,0,0,0,1
