"Time","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
-8.191925157840 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.190925167200 s,0,0,1,1,1,1,1,1,1,1,1,1
-8.189925176320 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.188925185200 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.187925194080 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.186925203840 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.185925212960 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.184925222720 s,1,0,1,1,1,0,1,1,1,0,0,0
-8.183925232000 s,0,0,0,0,0,0,0,1,1,1,1,1
-8.182925241680 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.181925250560 s,0,0,0,0,0,0,0,0,1,1,1,1
-8.180925259920 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.179925268960 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.178925278160 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.177925287040 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.176925296400 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.175925305280 s,1,1,1,1,1,0,0,0,0,0,0,0
-8.174925314000 s,1,0,0,0,1,1,0,1,1,0,1,1
-8.173925322800 s,0,0,0,1,1,1,1,1,1,1,1,0
-8.172925331440 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.171925340400 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.170925350080 s,0,0,0,1,1,1,1,1,1,1,1,1
-8.169925359040 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.168925367840 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.167925377120 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.166925386720 s,0,0,1,1,1,1,1,1,1,1,1,0
-8.165925396720 s,0,0,0,0,0,0,0,1,1,1,0,0
-8.164925405520 s,0,0,1,0,1,1,1,1,0,0,1,0
-8.163925415040 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.162925424240 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.161925433360 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.160925442640 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.159925451600 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.158925460800 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.157925469360 s,0,0,0,0,0,0,1,1,1,1,1,1
-8.156925479200 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.155925487280 s,1,0,1,1,0,0,1,1,1,1,1,1
-8.154925496480 s,1,1,1,1,1,1,1,0,0,1,1,0
-8.153925505200 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.152925514160 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.151925523120 s,0,1,1,1,1,1,1,1,1,1,1,1
-8.150925532480 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.149925541520 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.148925550800 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.147925559680 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.146925569520 s,0,0,0,0,1,1,1,1,1,1,1,0
-8.145925578960 s,0,1,0,1,1,1,1,0,1,1,0,0
-8.144925588560 s,0,0,0,0,0,0,1,0,0,0,1,1
-8.143925597920 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.142925606880 s,0,0,0,0,0,0,0,0,0,1,1,1
-8.141925616160 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.140925625200 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.139925634320 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.138925643520 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.137925652480 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.136925661840 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.135925670160 s,0,1,0,1,1,1,0,0,0,1,1,1
-8.134925679440 s,1,1,1,1,1,1,1,0,0,0,0,0
-8.133925687680 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.132925696800 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.131925706400 s,0,0,0,1,1,1,1,1,1,1,1,1
-8.130925715200 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.129925724240 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.128925733280 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.127925742640 s,0,1,1,1,1,1,1,1,1,1,1,0
-8.126925752320 s,0,0,0,0,1,1,1,1,1,1,1,0
-8.125925762080 s,1,0,1,0,1,1,0,0,1,0,0,0
-8.124925771440 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.123925780560 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.122925789440 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.121925798880 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.120925807920 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.119925816960 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.118925826080 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.117925835360 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.116925843760 s,1,1,1,1,1,1,0,0,0,0,0,1
-8.115925853280 s,1,0,0,0,1,1,1,1,0,1,0,1
-8.114925861520 s,0,1,1,1,1,1,1,1,1,1,0,0
-8.113925870720 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.112925879440 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.111925888800 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.110925898160 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.109925906800 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.108925916160 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.107925925680 s,0,0,0,1,1,1,1,1,1,1,1,0
-8.106925935520 s,0,0,0,1,1,0,0,0,0,1,0,0
-8.105925944560 s,0,0,0,1,1,1,0,1,0,0,0,1
-8.104925954240 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.103925963120 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.102925972480 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.101925981520 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.100925990560 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.099925999920 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.098926008560 s,0,0,0,0,0,0,0,1,1,1,1,1
-8.097926018160 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.096926026640 s,0,0,1,0,1,0,0,0,1,1,1,1
-8.095926035520 s,1,1,1,1,1,0,1,1,0,1,0,0
-8.094926044080 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.093926052960 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.092926062240 s,0,0,1,1,1,1,1,1,1,1,1,1
-8.091926071280 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.090926080560 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.089926089520 s,1,1,1,1,1,1,1,1,1,1,1,1
-8.088926099040 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.087926108080 s,1,1,1,1,1,1,1,1,1,1,1,0
-8.086926118080 s,1,0,1,1,0,0,1,1,1,0,0,0
-8.085926127040 s,0,0,0,0,0,0,0,1,1,1,1,1
-8.084926136800 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.083926145440 s,0,0,0,0,0,0,0,1,1,1,1,1
-8.082926155040 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.081926164320 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.080926173280 s,0,0,0,0,0,0,0,0,0,0,0,0
-8.079926182560 s,0,0,0,0,0,0,0,0,0,0,1,1
-8.078926191600 s,0,0,0,0,0,0,0,0,0,0,0,1
-8.077926200480 s,1,1,1,1,0,0,0,0,0,0,0,0
-8.076926209200 s,1,0,1,1,0,0,1,1,0,0,1,1
-8.075926218160 s,0,0,0,0,1,1,1,1,1,1,1,0
-8.074926226720 s,1,1,1,1,1,1,1,1,1,1,1,0
